,name,weight,label,pred,mae
1189,gdb_117274,68,-6.411002159118652,-6.405239582061768,0.005762577056884766
1190,gdb_114662,70,-6.302156925201416,-6.33552885055542,0.033371925354003906
1191,gdb_44535,66,-6.454540729522705,-6.511913299560547,0.0573725700378418
1192,gdb_108339,68,-6.555222511291504,-6.537843227386475,0.017379283905029297
1193,gdb_23475,68,-6.051812171936035,-6.0506391525268555,0.0011730194091796875
1194,gdb_118575,74,-6.634135723114014,-6.638551712036133,0.004415988922119141
1195,gdb_104314,70,-6.579712867736816,-6.559395790100098,0.02031707763671875
1196,gdb_15955,58,-6.593318939208984,-6.571079730987549,0.022239208221435547
1197,gdb_117312,70,-6.2450127601623535,-6.249267101287842,0.004254341125488281
1198,gdb_24701,64,-5.806910037994385,-5.853514671325684,0.04660463333129883
1199,gdb_70254,66,-6.87359619140625,-6.936967372894287,0.06337118148803711
1200,gdb_47798,68,-6.449098587036133,-6.4154229164123535,0.0336756706237793
1201,gdb_3,10,-7.967494010925293,-6.647226810455322,1.3202672004699707
1202,gdb_58354,70,-6.514405727386475,-6.561365604400635,0.046959877014160156
1203,gdb_80980,68,-6.198753356933594,-6.180313587188721,0.018439769744873047
1204,gdb_8970,56,-7.619187831878662,-7.515486240386963,0.10370159149169922
1205,gdb_75239,66,-6.381070137023926,-6.368101596832275,0.01296854019165039
1206,gdb_12359,60,-6.356579780578613,-6.34876823425293,0.007811546325683594
1207,gdb_8969,56,-7.1184983253479,-7.113713264465332,0.004785060882568359
1208,gdb_46037,68,-6.819173336029053,-6.828213691711426,0.009040355682373047
1209,gdb_53919,64,-7.412381172180176,-7.444355010986328,0.031973838806152344
1210,gdb_116158,72,-6.54978084564209,-6.549633026123047,0.00014781951904296875
1211,gdb_16412,60,-6.166100025177002,-6.173880100250244,0.0077800750732421875
1212,gdb_110095,72,-6.593318939208984,-6.65032434463501,0.05700540542602539
1213,gdb_68940,66,-6.704885482788086,-6.77464485168457,0.06975936889648438
1214,gdb_20381,58,-6.416444778442383,-6.418623924255371,0.0021791458129882812
1215,gdb_35669,64,-6.702164173126221,-6.685868263244629,0.016295909881591797
1216,gdb_102808,72,-6.854547500610352,-6.857907772064209,0.003360271453857422
1217,gdb_50635,68,-6.664068222045898,-6.649733066558838,0.014335155487060547
1218,gdb_24700,64,-6.334810733795166,-6.371092319488525,0.036281585693359375
1219,gdb_104629,68,-6.79468297958374,-6.815632343292236,0.020949363708496094
1220,gdb_107556,68,-5.934803009033203,-5.9025678634643555,0.032235145568847656
1221,gdb_11499,60,-7.238228797912598,-7.251532077789307,0.013303279876708984
1222,gdb_75275,68,-5.744323253631592,-5.775113105773926,0.030789852142333984
1223,gdb_82359,68,-6.481751918792725,-6.477716445922852,0.004035472869873047
1224,gdb_17408,60,-6.868154048919678,-6.862199783325195,0.005954265594482422
1225,gdb_70418,68,-6.481751918792725,-6.49887228012085,0.017120361328125
1226,gdb_113929,72,-6.228686332702637,-6.209927558898926,0.018758773803710938
1227,gdb_49611,66,-6.715770244598389,-6.7294793128967285,0.013709068298339844
1228,gdb_132750,66,-6.7810773849487305,-6.798316955566406,0.01723957061767578
1229,gdb_72256,68,-6.2422919273376465,-6.273906707763672,0.03161478042602539
1230,gdb_79530,68,-5.643641471862793,-5.625735282897949,0.01790618896484375
1231,gdb_40744,68,-5.845005512237549,-5.831302642822266,0.013702869415283203
1232,gdb_111093,68,-6.087186813354492,-6.0839619636535645,0.0032248497009277344
1233,gdb_53465,66,-6.459982872009277,-6.4637603759765625,0.0037775039672851562
1234,gdb_61936,66,-6.759308338165283,-6.739887714385986,0.019420623779296875
1235,gdb_67543,66,-6.332089424133301,-6.3652191162109375,0.03312969207763672
1236,gdb_17738,58,-6.302156925201416,-6.312074661254883,0.009917736053466797
1237,gdb_46121,66,-6.759308338165283,-6.770593643188477,0.01128530502319336
1238,gdb_79769,66,-6.713048934936523,-6.710333824157715,0.0027151107788085938
1239,gdb_24240,64,-5.866774559020996,-5.830031394958496,0.0367431640625
1240,gdb_3054,54,-7.499457359313965,-7.477136135101318,0.022321224212646484
1241,gdb_71623,68,-7.480409622192383,-7.42656135559082,0.0538482666015625
1242,gdb_93220,70,-6.250455379486084,-6.251027584075928,0.00057220458984375
1243,gdb_101847,72,-6.133446216583252,-6.148352146148682,0.014905929565429688
1244,gdb_110257,70,-7.616467475891113,-7.647587776184082,0.03112030029296875
1245,gdb_9860,56,-6.204195976257324,-6.19873571395874,0.005460262298583984
1246,gdb_12019,62,-6.280387878417969,-6.270493507385254,0.009894371032714844
1247,gdb_20196,56,-6.560665130615234,-6.531632423400879,0.02903270721435547
1248,gdb_53473,66,-6.479031085968018,-6.479412078857422,0.0003809928894042969
1249,gdb_94143,64,-7.284487724304199,-7.35899543762207,0.0745077133178711
1250,gdb_130341,66,-6.90625,-6.893840789794922,0.012409210205078125
1251,gdb_19688,60,-6.59604024887085,-6.5949859619140625,0.0010542869567871094
1252,gdb_38070,66,-6.487194061279297,-6.48255729675293,0.0046367645263671875
1253,gdb_130819,64,-7.224623203277588,-7.216893196105957,0.007730007171630859
1254,gdb_87354,68,-6.8137311935424805,-6.8305535316467285,0.016822338104248047
1255,gdb_36328,64,-7.436871528625488,-7.3983845710754395,0.03848695755004883
1256,gdb_110997,70,-6.944345474243164,-6.932607650756836,0.011737823486328125
1257,gdb_41886,68,-6.402839183807373,-6.415887832641602,0.013048648834228516
1258,gdb_98098,68,-6.487194061279297,-6.519244194030762,0.032050132751464844
1259,gdb_63544,68,-5.948409080505371,-5.961061000823975,0.012651920318603516
1260,gdb_21562,56,-6.108956336975098,-6.112889289855957,0.003932952880859375
1261,gdb_100021,72,-7.020537376403809,-7.00333309173584,0.01720428466796875
1262,gdb_46921,68,-6.59604024887085,-6.465316295623779,0.1307239532470703
1263,gdb_110375,68,-5.937524318695068,-5.944036960601807,0.006512641906738281
1264,gdb_36147,66,-6.631414413452148,-6.621066093444824,0.010348320007324219
1265,gdb_121478,70,-6.087186813354492,-6.050011157989502,0.037175655364990234
1266,gdb_115546,68,-6.560665130615234,-6.542354106903076,0.018311023712158203
1267,gdb_118548,72,-6.751144886016846,-6.7441020011901855,0.007042884826660156
1268,gdb_85825,68,-7.741639137268066,-7.727730751037598,0.01390838623046875
1269,gdb_50011,66,-6.7810773849487305,-6.745189189910889,0.0358881950378418
1270,gdb_113570,68,-5.7198333740234375,-5.736573219299316,0.016739845275878906
1271,gdb_97314,66,-6.734817981719971,-6.723315238952637,0.011502742767333984
1272,gdb_45465,66,-6.694001197814941,-6.601316452026367,0.09268474578857422
1273,gdb_106352,68,-6.296714782714844,-6.314687728881836,0.017972946166992188
1274,gdb_86634,68,-7.094007968902588,-7.083855628967285,0.010152339935302734
1275,gdb_85121,68,-6.819173336029053,-6.797550678253174,0.021622657775878906
1276,gdb_74939,66,-6.149773120880127,-6.237518787384033,0.08774566650390625
1277,gdb_29666,64,-5.899428367614746,-5.87814998626709,0.02127838134765625
1278,gdb_74409,66,-5.711669921875,-5.711792945861816,0.00012302398681640625
1279,gdb_56885,68,-8.076338768005371,-8.064810752868652,0.01152801513671875
1280,gdb_87766,68,-6.519847869873047,-6.542547225952148,0.022699356079101562
1281,gdb_110033,70,-6.3593010902404785,-6.33218240737915,0.027118682861328125
1282,gdb_67588,66,-6.024600505828857,-6.071284770965576,0.04668426513671875
1283,gdb_105324,66,-6.389233112335205,-6.377708435058594,0.011524677276611328
1284,gdb_81146,66,-6.737539291381836,-6.764658451080322,0.027119159698486328
1285,gdb_45569,68,-7.240949630737305,-7.212970733642578,0.027978897094726562
1286,gdb_14346,60,-6.615087985992432,-6.634973526000977,0.019885540008544922
1287,gdb_42535,62,-7.145709991455078,-7.113945484161377,0.03176450729370117
1288,gdb_53114,66,-6.141610145568848,-6.093501567840576,0.048108577728271484
1289,gdb_89613,68,-6.468146324157715,-6.464256286621094,0.0038900375366210938
1290,gdb_74,40,-6.579712867736816,-6.588146686553955,0.008433818817138672
1291,gdb_51341,66,-7.069517612457275,-6.981504917144775,0.0880126953125
1292,gdb_73093,68,-6.609645366668701,-6.583393096923828,0.026252269744873047
1293,gdb_50255,66,-6.707606792449951,-6.690788745880127,0.01681804656982422
1294,gdb_21250,60,-5.2817301750183105,-5.265385627746582,0.016344547271728516
1295,gdb_87605,66,-6.3593010902404785,-6.330066680908203,0.02923440933227539
1296,gdb_83942,68,-6.579712867736816,-6.487794399261475,0.0919184684753418
1297,gdb_44404,64,-6.7647504806518555,-6.741617202758789,0.023133277893066406
1298,gdb_87826,68,-6.013716220855713,-5.986746788024902,0.026969432830810547
1299,gdb_91896,68,-6.7484235763549805,-6.776258945465088,0.027835369110107422
1300,gdb_28599,66,-5.38785457611084,-5.371756553649902,0.0160980224609375
1301,gdb_70615,68,-6.038206577301025,-6.063113212585449,0.024906635284423828
1302,gdb_24897,62,-6.819173336029053,-6.8007612228393555,0.018412113189697266
1303,gdb_18937,60,-7.551159858703613,-7.536099433898926,0.0150604248046875
1304,gdb_20347,56,-6.440935134887695,-6.4318060874938965,0.009129047393798828
1305,gdb_55630,68,-6.696722030639648,-6.67850923538208,0.01821279525756836
1306,gdb_87101,66,-7.436871528625488,-7.4379119873046875,0.0010404586791992188
1307,gdb_103938,70,-6.917134761810303,-6.951480388641357,0.03434562683105469
1308,gdb_51764,66,-7.477688789367676,-7.453552722930908,0.024136066436767578
1309,gdb_9521,62,-7.240949630737305,-7.218005180358887,0.02294445037841797
1310,gdb_83378,68,-6.476309776306152,-6.456859588623047,0.01945018768310547
1311,gdb_109822,68,-6.519847869873047,-6.449048042297363,0.0707998275756836
1312,gdb_77656,68,-6.451819896697998,-6.420348644256592,0.03147125244140625
1313,gdb_94613,70,-6.631414413452148,-6.610161781311035,0.02125263214111328
1314,gdb_65023,68,-7.023258686065674,-7.043183326721191,0.019924640655517578
1315,gdb_96753,66,-6.775634765625,-6.7709174156188965,0.004717350006103516
1316,gdb_121345,72,-7.09945011138916,-7.097877502441406,0.0015726089477539062
1317,gdb_93037,68,-6.2939934730529785,-6.281056880950928,0.012936592102050781
1318,gdb_50711,68,-6.468146324157715,-6.537323474884033,0.06917715072631836
1319,gdb_110920,68,-6.7647504806518555,-6.747494220733643,0.01725625991821289
1320,gdb_132367,66,-6.503520965576172,-6.544606685638428,0.04108572006225586
1321,gdb_47975,64,-6.762029647827148,-6.788909435272217,0.02687978744506836
1322,gdb_22916,70,-6.770192623138428,-6.815298557281494,0.045105934143066406
1323,gdb_112892,70,-6.721211910247803,-6.730717658996582,0.009505748748779297
1324,gdb_30733,68,-4.530695915222168,-4.46535587310791,0.06534004211425781
1325,gdb_88336,68,-6.593318939208984,-6.62991189956665,0.036592960357666016
1326,gdb_2652,52,-6.8980865478515625,-6.884566783905029,0.013519763946533203
1327,gdb_68564,66,-6.073581218719482,-6.142809867858887,0.0692286491394043
1328,gdb_93484,68,-7.298093795776367,-7.366351127624512,0.06825733184814453
1329,gdb_100587,70,-6.704885482788086,-6.704678535461426,0.00020694732666015625
1330,gdb_88227,66,-6.1933112144470215,-6.145635604858398,0.04767560958862305
1331,gdb_128294,68,-5.29533576965332,-5.290287971496582,0.005047798156738281
1332,gdb_72222,68,-5.806910037994385,-5.779902935028076,0.027007102966308594
1333,gdb_74692,68,-6.147051811218262,-6.162663459777832,0.015611648559570312
1334,gdb_98992,70,-6.680395126342773,-6.657897472381592,0.02249765396118164
1335,gdb_77750,68,-6.198753356933594,-6.179263114929199,0.01949024200439453
1336,gdb_124255,66,-7.175642490386963,-7.218363285064697,0.042720794677734375
1337,gdb_62184,66,-7.4042181968688965,-7.379995822906494,0.024222373962402344
1338,gdb_3237,52,-6.321204662322998,-6.288693428039551,0.032511234283447266
1339,gdb_89637,68,-6.514405727386475,-6.483898162841797,0.030507564544677734
1340,gdb_54781,66,-6.187869071960449,-6.196864128112793,0.00899505615234375
1341,gdb_12137,60,-6.574271202087402,-6.587980270385742,0.013709068298339844
1342,gdb_61517,68,-6.903528213500977,-6.893382549285889,0.01014566421508789
1343,gdb_130511,62,-5.594660758972168,-5.6276421546936035,0.03298139572143555
1344,gdb_103960,70,-6.000110626220703,-6.020236968994141,0.0201263427734375
1345,gdb_28594,66,-5.581055164337158,-5.5432610511779785,0.03779411315917969
1346,gdb_69595,68,-6.791961669921875,-6.7975311279296875,0.0055694580078125
1347,gdb_104400,72,-7.069517612457275,-7.0865254402160645,0.017007827758789062
1348,gdb_103546,70,-6.606924533843994,-6.593692779541016,0.013231754302978516
1349,gdb_12575,60,-6.264060974121094,-6.273191928863525,0.00913095474243164
1350,gdb_104080,68,-5.817794322967529,-5.75505256652832,0.06274175643920898
1351,gdb_4569,58,-5.572891712188721,-5.578514099121094,0.005622386932373047
1352,gdb_46605,66,-6.3620219230651855,-6.368155479431152,0.006133556365966797
1353,gdb_25390,64,-6.408281326293945,-6.366930961608887,0.041350364685058594
1354,gdb_44708,66,-7.134825229644775,-7.103301525115967,0.031523704528808594
1355,gdb_11371,60,-6.261340141296387,-6.273604869842529,0.012264728546142578
1356,gdb_49679,66,-7.104892730712891,-7.105605602264404,0.0007128715515136719
1357,gdb_32348,66,-5.526632308959961,-5.478696823120117,0.04793548583984375
1358,gdb_120914,70,-6.2069172859191895,-6.208258628845215,0.0013413429260253906
1359,gdb_52284,68,-6.729375839233398,-6.76748514175415,0.03810930252075195
1360,gdb_115238,70,-6.228686332702637,-6.20581579208374,0.022870540618896484
1361,gdb_8830,60,-7.477688789367676,-7.439813613891602,0.03787517547607422
1362,gdb_103039,66,-7.591977119445801,-7.614984035491943,0.023006916046142578
1363,gdb_22828,70,-6.645020484924316,-6.642922401428223,0.00209808349609375
1364,gdb_121390,70,-6.666789531707764,-6.673679351806641,0.006889820098876953
1365,gdb_102611,72,-6.576991558074951,-6.5832600593566895,0.006268501281738281
1366,gdb_97341,66,-6.824615955352783,-6.793304920196533,0.03131103515625
1367,gdb_45141,66,-7.006931781768799,-7.036803722381592,0.02987194061279297
1368,gdb_124601,68,-6.166100025177002,-6.12454891204834,0.04155111312866211
1369,gdb_27988,66,-5.861332416534424,-5.832338333129883,0.028994083404541016
1370,gdb_83749,68,-6.318483829498291,-6.312449932098389,0.006033897399902344
1371,gdb_103577,70,-6.762029647827148,-6.77947998046875,0.017450332641601562
1372,gdb_29443,66,-6.329368591308594,-6.353417873382568,0.02404928207397461
1373,gdb_91443,68,-5.95657205581665,-6.0348896980285645,0.07831764221191406
1374,gdb_11142,56,-6.625972270965576,-6.651143550872803,0.025171279907226562
1375,gdb_35293,62,-7.208295822143555,-7.199505805969238,0.008790016174316406
1376,gdb_38312,68,-6.416444778442383,-6.420604705810547,0.0041599273681640625
1377,gdb_73066,68,-6.664068222045898,-6.629513263702393,0.03455495834350586
1378,gdb_52966,66,-5.983783721923828,-5.974637031555176,0.009146690368652344
1379,gdb_50631,68,-7.349795341491699,-7.336662292480469,0.013133049011230469
1380,gdb_80297,68,-6.528011322021484,-6.516132831573486,0.011878490447998047
1381,gdb_48382,64,-6.914412975311279,-6.908061981201172,0.006350994110107422
1382,gdb_113789,70,-6.868154048919678,-6.893702983856201,0.025548934936523438
1383,gdb_108494,68,-6.579712867736816,-6.539129734039307,0.040583133697509766
1384,gdb_124901,66,-7.268161296844482,-7.2280378341674805,0.04012346267700195
1385,gdb_95591,68,-6.389233112335205,-6.41868257522583,0.029449462890625
1386,gdb_113122,64,-7.053191184997559,-7.051447868347168,0.001743316650390625
1387,gdb_22221,70,-6.7974042892456055,-6.860995769500732,0.06359148025512695
1388,gdb_130848,62,-8.498115539550781,-8.473485946655273,0.024629592895507812
1389,gdb_8773,62,-6.838221549987793,-6.858666896820068,0.02044534683227539
1390,gdb_125342,64,-6.702164173126221,-6.740634441375732,0.03847026824951172
1391,gdb_96850,70,-6.5633864402771,-6.537877082824707,0.025509357452392578
1392,gdb_116814,68,-6.677673816680908,-6.714790344238281,0.03711652755737305
1393,gdb_46172,62,-6.571549892425537,-6.603266716003418,0.03171682357788086
1394,gdb_23694,58,-6.185148239135742,-6.221271514892578,0.03612327575683594
1395,gdb_14164,62,-6.370185375213623,-6.380411624908447,0.010226249694824219
1396,gdb_88364,68,-7.025979518890381,-6.9282026290893555,0.09777688980102539
1397,gdb_81927,68,-6.500800132751465,-6.5243916511535645,0.02359151840209961
1398,gdb_27079,66,-5.597382068634033,-5.577191352844238,0.020190715789794922
1399,gdb_131209,66,-5.542959213256836,-5.513890266418457,0.029068946838378906
1400,gdb_70384,66,-6.419166088104248,-6.428292751312256,0.009126663208007812
1401,gdb_110469,66,-6.043648719787598,-6.059625148773193,0.015976428985595703
1402,gdb_64302,68,-6.707606792449951,-6.72502326965332,0.01741647720336914
1403,gdb_78170,68,-6.356579780578613,-6.369174480438232,0.01259469985961914
1404,gdb_82100,68,-6.683116436004639,-6.683403491973877,0.00028705596923828125
1405,gdb_3434,52,-6.08174467086792,-6.088728904724121,0.006984233856201172
1406,gdb_48599,66,-6.6994428634643555,-6.748940467834473,0.04949760437011719
1407,gdb_121300,70,-6.677673816680908,-6.663970947265625,0.013702869415283203
1408,gdb_102962,68,-7.4885735511779785,-7.484606742858887,0.003966808319091797
1409,gdb_57552,70,-7.676331520080566,-7.655872821807861,0.020458698272705078
1410,gdb_79525,68,-6.288550853729248,-6.307417392730713,0.018866539001464844
1411,gdb_18619,60,-6.4327712059021,-6.451342582702637,0.01857137680053711
1412,gdb_38014,64,-5.404181003570557,-5.375571250915527,0.028609752655029297
1413,gdb_53225,68,-6.528011322021484,-6.510482311248779,0.017529010772705078
1414,gdb_11201,58,-5.6518049240112305,-5.6169657707214355,0.03483915328979492
1415,gdb_54307,68,-6.620530128479004,-6.649138927459717,0.02860879898071289
1416,gdb_125295,64,-6.715770244598389,-6.716250419616699,0.0004801750183105469
1417,gdb_108071,68,-5.741602420806885,-5.767638206481934,0.026035785675048828
1418,gdb_17183,60,-6.152494430541992,-6.16274881362915,0.010254383087158203
1419,gdb_28025,64,-5.093971252441406,-5.064134120941162,0.02983713150024414
1420,gdb_15743,60,-7.298093795776367,-7.232670307159424,0.06542348861694336
1421,gdb_99133,70,-5.779698371887207,-5.794319152832031,0.014620780944824219
1422,gdb_62324,64,-6.590597629547119,-6.566200256347656,0.02439737319946289
1423,gdb_43919,66,-6.642299175262451,-6.625765323638916,0.016533851623535156
1424,gdb_62712,68,-6.342973709106445,-6.352773666381836,0.009799957275390625
1425,gdb_106332,70,-6.547059535980225,-6.5659708976745605,0.018911361694335938
1426,gdb_85262,68,-7.110334873199463,-7.107477188110352,0.002857685089111328
1427,gdb_65258,68,-6.47086763381958,-6.431859493255615,0.039008140563964844
1428,gdb_125925,66,-5.962014675140381,-5.975585460662842,0.013570785522460938
1429,gdb_4330,58,-6.353858470916748,-6.3494038581848145,0.004454612731933594
1430,gdb_74558,64,-5.828679084777832,-5.825035095214844,0.0036439895629882812
1431,gdb_81226,68,-5.893986225128174,-5.870553493499756,0.02343273162841797
1432,gdb_105944,66,-6.419166088104248,-6.433953762054443,0.014787673950195312
1433,gdb_80497,66,-6.2939934730529785,-6.264434814453125,0.029558658599853516
1434,gdb_23964,62,-5.409623622894287,-5.373386383056641,0.036237239837646484
1435,gdb_62288,64,-6.805567264556885,-6.832187175750732,0.026619911193847656
1436,gdb_48767,66,-7.333467960357666,-7.324371814727783,0.009096145629882812
1437,gdb_23470,68,-5.934803009033203,-5.9542741775512695,0.019471168518066406
1438,gdb_7889,60,-6.1579365730285645,-6.178455829620361,0.020519256591796875
1439,gdb_26431,66,-5.872217178344727,-5.838550567626953,0.03366661071777344
1440,gdb_111134,68,-6.5633864402771,-6.543546676635742,0.019839763641357422
1441,gdb_116272,68,-7.464083194732666,-7.50864315032959,0.04455995559692383
1442,gdb_88469,70,-6.634135723114014,-6.629112243652344,0.005023479461669922
1443,gdb_111276,70,-6.615087985992432,-6.672750473022461,0.0576624870300293
1444,gdb_26457,66,-6.1933112144470215,-6.155803203582764,0.03750801086425781
1445,gdb_34002,64,-7.162036895751953,-7.170239448547363,0.008202552795410156
1446,gdb_99318,70,-7.298093795776367,-7.252015113830566,0.04607868194580078
1447,gdb_73571,68,-6.285830497741699,-6.277173042297363,0.008657455444335938
1448,gdb_88080,68,-6.250455379486084,-6.204739570617676,0.0457158088684082
1449,gdb_73353,66,-6.005552768707275,-6.048971652984619,0.04341888427734375
1450,gdb_124962,64,-6.217801570892334,-6.208800792694092,0.009000778198242188
1451,gdb_41239,66,-6.9661149978637695,-6.818262577056885,0.14785242080688477
1452,gdb_93454,68,-6.704885482788086,-6.758800983428955,0.05391550064086914
1453,gdb_98770,68,-6.351137638092041,-6.333871841430664,0.017265796661376953
1454,gdb_38309,68,-6.849106311798096,-6.8052825927734375,0.0438237190246582
1455,gdb_61683,70,-6.710327625274658,-6.6987385749816895,0.01158905029296875
1456,gdb_109625,68,-6.147051811218262,-6.146997928619385,5.3882598876953125e-05
1457,gdb_120563,72,-6.762029647827148,-6.77464485168457,0.012615203857421875
1458,gdb_100232,66,-6.74298095703125,-6.746462345123291,0.0034813880920410156
1459,gdb_59683,68,-7.25727653503418,-7.261588096618652,0.004311561584472656
1460,gdb_98821,68,-6.661347389221191,-6.675034523010254,0.0136871337890625
1461,gdb_17831,60,-6.468146324157715,-6.462760925292969,0.005385398864746094
1462,gdb_33889,64,-7.578370571136475,-7.608110427856445,0.029739856719970703
1463,gdb_119739,70,-7.023258686065674,-6.97642707824707,0.046831607818603516
1464,gdb_1864,54,-6.634135723114014,-6.645636558532715,0.011500835418701172
1465,gdb_131966,66,-7.801504611968994,-7.802240371704102,0.0007357597351074219
1466,gdb_103697,68,-7.140267848968506,-7.182845592498779,0.04257774353027344
1467,gdb_111845,70,-6.772913932800293,-6.713572978973389,0.0593409538269043
1468,gdb_4259,58,-5.586497783660889,-5.593045711517334,0.0065479278564453125
1469,gdb_89008,70,-6.402839183807373,-6.400954246520996,0.0018849372863769531
1470,gdb_110564,68,-5.532074928283691,-5.537045955657959,0.004971027374267578
1471,gdb_6785,64,-7.042306423187256,-7.012206077575684,0.030100345611572266
1472,gdb_74897,66,-5.477651596069336,-5.473609447479248,0.004042148590087891
1473,gdb_30496,66,-6.076302528381348,-6.056901454925537,0.019401073455810547
1474,gdb_77535,66,-6.778356075286865,-6.7912821769714355,0.012926101684570312
1475,gdb_25591,66,-7.094007968902588,-7.039861679077148,0.05414628982543945
1476,gdb_119212,68,-7.308978080749512,-7.287651538848877,0.021326541900634766
1477,gdb_1373,50,-7.224623203277588,-7.179203987121582,0.04541921615600586
1478,gdb_117168,72,-6.82733678817749,-6.84733247756958,0.019995689392089844
1479,gdb_86392,70,-6.340252876281738,-6.329875946044922,0.010376930236816406
1480,gdb_88000,68,-6.783798694610596,-6.79937744140625,0.015578746795654297
1481,gdb_58874,70,-6.3783488273620605,-6.412321090698242,0.03397226333618164
1482,gdb_68780,70,-5.883101463317871,-5.886916637420654,0.003815174102783203
1483,gdb_91618,68,-5.812351703643799,-5.849939346313477,0.037587642669677734
1484,gdb_44053,66,-6.220522880554199,-6.210504531860352,0.010018348693847656
1485,gdb_81241,68,-6.511684417724609,-6.480937957763672,0.0307464599609375
1486,gdb_5510,56,-5.888543605804443,-5.869081974029541,0.019461631774902344
1487,gdb_124376,66,-6.302156925201416,-6.2669196128845215,0.03523731231689453
1488,gdb_7549,64,-6.576991558074951,-6.555774211883545,0.02121734619140625
1489,gdb_56724,64,-7.2708821296691895,-7.276926517486572,0.0060443878173828125
1490,gdb_22638,64,-6.168820858001709,-6.215837001800537,0.047016143798828125
1491,gdb_39371,66,-6.367464065551758,-6.338874816894531,0.028589248657226562
1492,gdb_42460,64,-8.710365295410156,-8.699228286743164,0.011137008666992188
1493,gdb_90454,70,-6.519847869873047,-6.5206990242004395,0.0008511543273925781
1494,gdb_126474,68,-6.990605354309082,-6.982871055603027,0.0077342987060546875
1495,gdb_77711,66,-5.760650634765625,-5.763559818267822,0.0029091835021972656
1496,gdb_61239,68,-7.461361885070801,-7.455691814422607,0.005670070648193359
1497,gdb_124041,64,-5.888543605804443,-5.837438106536865,0.051105499267578125
1498,gdb_82066,68,-6.3266472816467285,-6.343544960021973,0.01689767837524414
1499,gdb_97972,68,-6.468146324157715,-6.457265853881836,0.010880470275878906
1500,gdb_53272,66,-6.285830497741699,-6.247159004211426,0.03867149353027344
1501,gdb_9735,60,-6.713048934936523,-6.7194647789001465,0.006415843963623047
1502,gdb_56132,68,-6.685837745666504,-6.734368324279785,0.04853057861328125
1503,gdb_43037,62,-6.88720178604126,-6.872792720794678,0.014409065246582031
1504,gdb_11856,62,-6.979720592498779,-6.9677205085754395,0.012000083923339844
1505,gdb_103859,70,-6.609645366668701,-6.6545634269714355,0.044918060302734375
1506,gdb_76754,70,-6.726654529571533,-6.718896389007568,0.007758140563964844
1507,gdb_127921,66,-6.734817981719971,-6.706096649169922,0.028721332550048828
1508,gdb_131621,64,-6.7674713134765625,-6.744019985198975,0.02345132827758789
1509,gdb_14285,60,-6.740260601043701,-6.747621059417725,0.0073604583740234375
1510,gdb_42499,64,-7.660005569458008,-7.658150672912598,0.0018548965454101562
1511,gdb_114725,68,-6.979720592498779,-6.976736545562744,0.0029840469360351562
1512,gdb_30418,66,-7.001489162445068,-6.991872310638428,0.009616851806640625
1513,gdb_90479,68,-6.639578342437744,-6.592343330383301,0.04723501205444336
1514,gdb_92536,70,-6.449098587036133,-6.442830562591553,0.006268024444580078
1515,gdb_81321,64,-6.2395710945129395,-6.24631404876709,0.006742954254150391
1516,gdb_27438,64,-6.296714782714844,-6.278883934020996,0.017830848693847656
1517,gdb_18775,58,-6.089908123016357,-6.110387325286865,0.020479202270507812
1518,gdb_121730,72,-6.481751918792725,-6.49428129196167,0.012529373168945312
1519,gdb_103915,70,-6.704885482788086,-6.74301290512085,0.03812742233276367
1520,gdb_79407,68,-5.466767311096191,-5.479038238525391,0.012270927429199219
1521,gdb_105905,68,-6.000110626220703,-6.005885601043701,0.005774974822998047
1522,gdb_101389,70,-6.217801570892334,-6.229202747344971,0.011401176452636719
1523,gdb_63262,70,-6.435492515563965,-6.4434990882873535,0.008006572723388672
1524,gdb_3745,52,-5.306220054626465,-5.295222282409668,0.010997772216796875
1525,gdb_97509,66,-7.017816543579102,-7.020826816558838,0.003010272979736328
1526,gdb_105692,70,-7.431428909301758,-7.433437347412109,0.0020084381103515625
1527,gdb_129667,66,-5.893986225128174,-5.871829509735107,0.022156715393066406
1528,gdb_36515,66,-7.153872966766357,-7.130313873291016,0.023559093475341797
1529,gdb_37104,64,-5.6844587326049805,-5.643529891967773,0.04092884063720703
1530,gdb_66943,66,-6.547059535980225,-6.521409511566162,0.0256500244140625
1531,gdb_128890,62,-6.974278450012207,-6.989723205566406,0.015444755554199219
1532,gdb_24451,66,-4.647704601287842,-4.64246129989624,0.0052433013916015625
1533,gdb_654,46,-6.4980788230896,-6.490304946899414,0.007773876190185547
1534,gdb_101771,72,-7.259997367858887,-7.228692531585693,0.03130483627319336
1535,gdb_131927,66,-7.915791988372803,-7.924652099609375,0.008860111236572266
1536,gdb_52740,66,-6.511684417724609,-6.52455472946167,0.012870311737060547
1537,gdb_117532,70,-6.976998805999756,-6.990025997161865,0.013027191162109375
1538,gdb_48373,62,-8.106271743774414,-8.106372833251953,0.0001010894775390625
1539,gdb_99957,70,-6.718491554260254,-6.734852313995361,0.016360759735107422
1540,gdb_19537,56,-6.070860385894775,-6.087377071380615,0.016516685485839844
1541,gdb_96316,70,-6.411002159118652,-6.368350982666016,0.04265117645263672
1542,gdb_3309,52,-6.511684417724609,-6.516721248626709,0.005036830902099609
1543,gdb_79257,68,-6.261340141296387,-6.279870986938477,0.018530845642089844
1544,gdb_13370,60,-6.323925971984863,-6.339717864990234,0.015791893005371094
